2017/01/20 02:25:33,Fri,31.35,Mbit/s,7.94,Mbit/s
2017/01/20 02:26:08,Fri,40.34,Mbit/s,7.75,Mbit/s
2017/01/20 02:26:41,Fri,32.58,Mbit/s,7.51,Mbit/s
2017/01/20 02:27:15,Fri,39.13,Mbit/s,7.48,Mbit/s
2017/01/20 02:27:48,Fri,40.82,Mbit/s,7.72,Mbit/s
2017/01/20 02:28:20,Fri,42.00,Mbit/s,7.65,Mbit/s
2017/01/20 02:28:52,Fri,37.63,Mbit/s,8.10,Mbit/s
2017/01/20 02:29:25,Fri,25.49,Mbit/s,5.82,Mbit/s
2017/01/20 02:29:57,Fri,35.31,Mbit/s,7.77,Mbit/s
2017/01/20 02:30:29,Fri,33.23,Mbit/s,5.85,Mbit/s
2017/01/20 02:31:02,Fri,30.91,Mbit/s,5.80,Mbit/s
2017/01/20 02:31:36,Fri,30.40,Mbit/s,7.66,Mbit/s
2017/01/20 02:32:08,Fri,37.54,Mbit/s,4.25,Mbit/s
2017/01/20 02:32:42,Fri,29.94,Mbit/s,5.93,Mbit/s
2017/01/20 02:33:14,Fri,32.81,Mbit/s,5.90,Mbit/s
2017/01/20 02:33:48,Fri,32.80,Mbit/s,5.76,Mbit/s
2017/01/20 02:34:21,Fri,31.66,Mbit/s,7.74,Mbit/s
2017/01/20 02:34:54,Fri,31.39,Mbit/s,7.94,Mbit/s
2017/01/20 02:35:26,Fri,40.40,Mbit/s,7.38,Mbit/s
2017/01/20 02:35:58,Fri,28.08,Mbit/s,7.84,Mbit/s
2017/01/20 02:36:32,Fri,39.75,Mbit/s,7.64,Mbit/s
2017/01/20 02:37:06,Fri,41.28,Mbit/s,7.12,Mbit/s
2017/01/20 02:37:38,Fri,37.83,Mbit/s,7.97,Mbit/s
2017/01/20 02:38:11,Fri,46.32,Mbit/s,7.88,Mbit/s
2017/01/20 02:38:44,Fri,37.97,Mbit/s,7.59,Mbit/s
2017/01/20 02:39:17,Fri,41.63,Mbit/s,7.45,Mbit/s
2017/01/20 02:39:50,Fri,37.90,Mbit/s,7.85,Mbit/s
2017/01/20 02:40:23,Fri,35.40,Mbit/s,7.61,Mbit/s
2017/01/20 02:40:55,Fri,39.33,Mbit/s,7.64,Mbit/s
2017/01/20 02:41:28,Fri,37.94,Mbit/s,6.12,Mbit/s
2017/01/20 02:42:01,Fri,34.71,Mbit/s,7.39,Mbit/s
2017/01/20 02:42:34,Fri,40.89,Mbit/s,7.75,Mbit/s
2017/01/20 02:43:08,Fri,42.44,Mbit/s,7.36,Mbit/s
2017/01/20 02:43:42,Fri,46.54,Mbit/s,7.82,Mbit/s
2017/01/20 02:44:17,Fri,33.83,Mbit/s,6.12,Mbit/s
2017/01/20 02:44:51,Fri,33.63,Mbit/s,7.52,Mbit/s
2017/01/20 02:45:25,Fri,39.09,Mbit/s,7.79,Mbit/s
2017/01/20 02:45:58,Fri,34.90,Mbit/s,7.69,Mbit/s
2017/01/20 02:46:30,Fri,36.33,Mbit/s,7.55,Mbit/s
2017/01/20 02:47:04,Fri,40.71,Mbit/s,7.39,Mbit/s
2017/01/20 02:47:38,Fri,41.88,Mbit/s,7.55,Mbit/s
2017/01/20 02:48:12,Fri,35.77,Mbit/s,5.87,Mbit/s
2017/01/20 02:48:45,Fri,33.70,Mbit/s,7.28,Mbit/s
2017/01/20 02:49:19,Fri,46.14,Mbit/s,8.00,Mbit/s
2017/01/20 02:49:52,Fri,41.90,Mbit/s,6.93,Mbit/s
2017/01/20 02:50:25,Fri,29.01,Mbit/s,7.79,Mbit/s
2017/01/20 02:51:00,Fri,36.64,Mbit/s,7.66,Mbit/s
2017/01/20 02:51:33,Fri,33.86,Mbit/s,7.80,Mbit/s
2017/01/20 02:52:06,Fri,34.84,Mbit/s,7.64,Mbit/s
2017/01/20 02:52:39,Fri,44.41,Mbit/s,7.79,Mbit/s
2017/01/20 02:53:11,Fri,40.93,Mbit/s,7.38,Mbit/s
2017/01/20 02:53:44,Fri,45.36,Mbit/s,7.61,Mbit/s
2017/01/20 02:54:17,Fri,41.61,Mbit/s,7.74,Mbit/s
2017/01/20 02:54:50,Fri,39.75,Mbit/s,7.54,Mbit/s
2017/01/20 02:55:22,Fri,40.44,Mbit/s,8.03,Mbit/s
2017/01/20 02:55:55,Fri,37.30,Mbit/s,7.91,Mbit/s
2017/01/20 02:56:28,Fri,35.55,Mbit/s,8.13,Mbit/s
2017/01/20 02:57:03,Fri,47.13,Mbit/s,8.12,Mbit/s
2017/01/20 02:57:36,Fri,46.48,Mbit/s,7.83,Mbit/s
2017/01/20 02:58:08,Fri,45.62,Mbit/s,7.99,Mbit/s
2017/01/20 02:58:42,Fri,36.32,Mbit/s,7.45,Mbit/s
2017/01/20 02:59:14,Fri,44.97,Mbit/s,7.26,Mbit/s
2017/01/20 02:59:48,Fri,35.29,Mbit/s,5.65,Mbit/s
2017/01/20 03:00:20,Fri,23.71,Mbit/s,5.81,Mbit/s
2017/01/20 03:00:53,Fri,32.68,Mbit/s,5.27,Mbit/s
2017/01/20 03:01:25,Fri,36.04,Mbit/s,5.96,Mbit/s
2017/01/20 03:01:57,Fri,31.95,Mbit/s,5.73,Mbit/s
2017/01/20 03:02:31,Fri,32.18,Mbit/s,5.89,Mbit/s
2017/01/20 03:03:04,Fri,33.17,Mbit/s,6.02,Mbit/s
2017/01/20 03:03:39,Fri,33.59,Mbit/s,5.72,Mbit/s
2017/01/20 03:04:15,Fri,32.72,Mbit/s,3.45,Mbit/s
2017/01/20 03:04:47,Fri,33.14,Mbit/s,7.03,Mbit/s
2017/01/20 03:05:21,Fri,44.89,Mbit/s,7.75,Mbit/s
2017/01/20 03:05:53,Fri,35.58,Mbit/s,6.21,Mbit/s
2017/01/20 03:06:26,Fri,31.34,Mbit/s,6.28,Mbit/s
2017/01/20 03:06:58,Fri,32.05,Mbit/s,5.84,Mbit/s
2017/01/20 03:07:32,Fri,31.74,Mbit/s,7.69,Mbit/s
2017/01/20 03:08:06,Fri,42.54,Mbit/s,7.54,Mbit/s
2017/01/20 03:08:39,Fri,42.05,Mbit/s,7.91,Mbit/s
2017/01/20 03:09:11,Fri,48.45,Mbit/s,7.56,Mbit/s
2017/01/20 03:09:44,Fri,43.97,Mbit/s,8.16,Mbit/s
2017/01/20 03:10:16,Fri,47.91,Mbit/s,7.72,Mbit/s
2017/01/20 03:10:48,Fri,43.53,Mbit/s,7.91,Mbit/s
